Temperature (C)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
90.000	0.10000	0.92762	1.0780	269.19	376.99	7.0447	0.74513	1.0428	388.45	1.3356	2.0686e-05	0.029934	vapor
100.00	0.10000	0.90273	1.1077	276.65	387.42	7.0730	0.74566	1.0433	393.73	1.2395	2.1108e-05	0.030556	vapor
110.00	0.10000	0.87914	1.1375	284.11	397.86	7.1006	0.74626	1.0438	398.92	1.1492	2.1525e-05	0.031174	vapor
120.00	0.10000	0.85676	1.1672	291.58	408.30	7.1275	0.74694	1.0445	404.05	1.0643	2.1937e-05	0.031787	vapor
130.00	0.10000	0.83549	1.1969	299.05	418.75	7.1538	0.74770	1.0452	409.09	0.98417	2.2344e-05	0.032396	vapor
140.00	0.10000	0.81525	1.2266	306.54	429.20	7.1794	0.74854	1.0460	414.07	0.90857	2.2747e-05	0.033002	vapor
150.00	0.10000	0.79597	1.2563	314.03	439.67	7.2044	0.74946	1.0469	418.98	0.83711	2.3146e-05	0.033604	vapor
160.00	0.10000	0.77758	1.2860	321.53	450.14	7.2289	0.75046	1.0478	423.82	0.76947	2.3540e-05	0.034202	vapor
170.00	0.10000	0.76003	1.3157	329.05	460.62	7.2528	0.75154	1.0489	428.60	0.70539	2.3931e-05	0.034798	vapor
180.00	0.10000	0.74325	1.3455	336.57	471.12	7.2762	0.75270	1.0500	433.31	0.64461	2.4317e-05	0.035391	vapor
190.00	0.10000	0.72719	1.3752	344.11	481.62	7.2991	0.75395	1.0512	437.96	0.58690	2.4700e-05	0.035982	vapor
200.00	0.10000	0.71181	1.4049	351.66	492.14	7.3216	0.75527	1.0525	442.55	0.53205	2.5078e-05	0.036571	vapor
210.00	0.10000	0.69708	1.4346	359.22	502.67	7.3436	0.75667	1.0539	447.09	0.47988	2.5454e-05	0.037158	vapor
220.00	0.10000	0.68294	1.4643	366.79	513.22	7.3652	0.75815	1.0554	451.57	0.43021	2.5825e-05	0.037743	vapor
230.00	0.10000	0.66936	1.4940	374.38	523.78	7.3864	0.75971	1.0569	455.99	0.38289	2.6194e-05	0.038326	vapor
240.00	0.10000	0.65631	1.5237	381.99	534.36	7.4073	0.76134	1.0585	460.36	0.33777	2.6559e-05	0.038908	vapor
250.00	0.10000	0.64376	1.5534	389.62	544.95	7.4277	0.76303	1.0602	464.67	0.29473	2.6920e-05	0.039489	vapor
260.00	0.10000	0.63169	1.5831	397.26	555.56	7.4478	0.76480	1.0619	468.94	0.25363	2.7279e-05	0.040068	vapor
270.00	0.10000	0.62005	1.6128	404.92	566.19	7.4675	0.76662	1.0638	473.16	0.21438	2.7635e-05	0.040647	vapor
